negative,'lol super awkward if its hella foggy at rim tomorrow and the games suppose to be on tv lol uhhhh where\'s the ball lol'
positive,'rt tutte anche se non li vedremo non costa niente welcometoitalyonedirection i love you guys'
negative,'ghost rider spirit of vengeance was a lost cause you had nowhere to go but up after the 1st movie and then you decided to dig a hole'
negative,'rt USER USER USER iphones r 2 expensive most not_w htc galaxy not_customer loyalty w phone comp'
negative,'halloween may be the second worst holiday right after valentine\'s day'
positive,'USER USER beca USER choc0lat3 USER t073 USER go boro may the force be with you from the 1st second to the last'
negative,'USER do you know if sony is prepping anything special for the vita\'s one year anniversary'
positive,'the 10th annual colossal castle contest has begun the colossal castle contest is one of the longest running l URL'
negative,'i\'m going to be so lost at cypress tomorrow'
negative,'rt USER i better be able to see my rt\'s tomorrow twitter and tell that lil blue ass bird and fat ass over capacity whale to'
negative,'the brits are punishing us for american releases always being late across the pond skyfall to come out on november 9th damnyou'
positive,'the new nexus looks good ui feel a bit confusing but i guess android users are ok with that now try it google android nexusprime'
negative,'i have been seriously slacking with my mandarin studies these past few months blame microsoft and cisco studyingwhilstmotivated'
negative,'if apple came out with gaming console ala xbox 360 that blew the not_players out of water microsoft and sony would be in trouble'
positive,'USER boo hiss USER wuhu when will my berry powered technology actually work'
positive,'sweet ice cream sandwich rt USER google android 4 0 ice cream sandwich officially detailed google ics URL'
negative,'is microsoft just another evil corporation beware when it comes to buying a windows8 pc URL'
positive,'february 12th is a nice time to release it its the week of the grammys too albums sell that week'
negative,'USER not_be disappointed at all if he left now before his stock falls any further z'
positive,'twitter teamo♥ chao'
negative,'microsoft windows media centre gui fail majorfail'
negative,'houston we have a problem my ipad has been restoring for 12 hours after installing USER ios5 this not_be right'
negative,'USER are you coming to nz tonight or tomorrow morning waaa im so confused'
positive,'being told we are 10 days ahead of work has resulted in one being rather bored roll on the weekend'
negative,'bofh excuse 447 according to microsoft it\'s by design ifollowback instantly'
negative,'USER hawkins your lying'
negative,'USER have been on the phone with USER and USER pretty much ever since then really annoyed'
positive,'but fb still sucks amp twitter beats it anyday'
negative,'where is my iphone USER'
positive,'better gallery app to be included with android 4 0 as well google android ics'
positive,'eli manning best 4th quarter qb in the game'
positive,'they are hereee i\'m so envy those who just met them at the klia especially who took pictures w nick j tomorrow is my turn'
negative,'USER next wednesday going to the disney one not_chance avril will go to the universal night wimp'
positive,'USER cards app notifies me the card i not_has arrived at local post office and should be delivered today sunday truly is magic'
negative,'my body is exhausted i walked from 79th and jeffery to the not_where i accidentally sat on dead fish to 55th and king dr and back'
negative,'whitecaps vs the mighty robbie keane and la galaxy this thursday 7 30 fuck training hitting up USER grill'
negative,'this thursday night football game sucks but go chiefs i just not_to see hot head rivers explode on the sideline tonight'
negative,'cheating manc bastards'
negative,'nooooo they delayed the knicks and nets game until monday'
negative,'USER ps USER is cloudy USER tech not_very techy'
positive,'an emotionally not_organisation through mindfulness find out how with USER in san fran in dec URL pls rt'
negative,'a third of those killed in pakistan by us drones are civilians they not_like us not_reason to i forgot they\'re a nuclear state too'
negative,'sledgehammer maybe rt USER office blues drink rt USER microsoft fail notresponding for fcucks sake URL'
negative,'theo walcott is still shit watch rafa and johnny deal with him on saturday'
negative,'i hate microsoft not_'
positive,'rt USER i\'m over people bitching about the iphone4s i think it\'s the smartest phone i\'ve ever had and i\'m very happy'
negative,'two of my oscars died today not_know why i guess they not_stand it out till november 6th'
negative,'1st free edom taken away not_buy your size of soft drinks 2nd religious freedom for catholics next obama coming for you'
positive,'the lugo saxa years USER USER rt USER you never know rt USER any chance not_URL'
positive,'not_everyone has the same image of sexy there are plenty of men out there who may think i\'m built like ray lewis wit a weave oh well'
positive,'yo i\'m excited for royal rumble might book that monday off work so i can watch it'
negative,'gop has set the bar very low with a 4th cycle promoting a grossly un american idea potus as elected autocrat civics101'
negative,'now really google how hypocritical is this URL analytics'
negative,'fran says not_was very congenial to the media in his early years age perhaps betrayal by media may be part of his rift with media'
positive,'maybe not_the most not_way to browse but fun google releases an infinite digital bookcase URL by USER'
positive,'pretty big deal from samsung and google def not_wait to get my hands on the galaxynexus and ics'
positive,'USER is the station up and running i need gas bad everyone is out'
negative,'2nd night parker has been on it boy oh boy'
positive,'and then on tuesday wednesday its champions league match day 4 i think or it might be 5 im not_sure wooooo hooooo'
positive,'i love this so much thank you USER URL'
negative,'spain summons argentine ambassador in oil dispute spain warned argentina on friday it risks becoming an URL'
negative,'nick diaz said he would fight gsp tomorrow if the ufc asked except you know they not_because you\'re suspended'
negative,'echo sex offender is warned he may face jail over offences URL dorset'
positive,'best answer to beckett\'s stalling tactics zobrist lines an rbi single off his glove tied at 1 rays have yet to make an out'
negative,'fucking part time fans where were you at boro away on saturday'
positive,'if you\'re an october baby then happy valentine\'s day to your folks they have an annual memory'
positive,'ok im off twitter for the night til tomorrow bomb squad enjoy ur night love you much'
negative,'bummer that USER icloud syncs on windows only w outlook not_thunderbird ie not_firefox chrome sadmac'
negative,'migraine since saturday a blood vessel burst yesterday in the eye where it\'s located any more and i\'ll be rocking a marie colvin eyepatch'
negative,'USER ios5 on iphone2 causes camera apperature dilation problems freeze'
positive,'so i am using my work pc never ever to get a feel for it it has the worst speakers ever USER you have spoiled me imamac'
positive,'wildcat madness tomorrow community pep rally bell game hope to see you all there'
negative,'google is gonna need to do better than this to beat ios android icecreamsandwich google URL'
negative,'dmdk party led by actor vijayakanth may not_sustain for a long time under the shrewd politics of jayalalithaa URL'
positive,'mango shows microsoft still has the taste for smartphone success URL'
positive,'i need a hookup stop teasing me google URL i not_the new nexus'
positive,'loved the introduction of the google galaxy nexus ice cream sandwich really looking forward to my new phone android ics nexus google'
positive,'i do USER USER USER do you guys not_to go see the new denzel washington movie tomorrow'
negative,'big mix up people channing tatum is not_here it\'s just anthonee bercik autographs tomorrow'
negative,'USER USER they are then USER happened and snatched siri so they could be douchebags and say \'it\'s ours \''
positive,'happy valentine\'s day artemis you remembered come on what kind of jerk would i be if i forgot valentine\'s day for the 5th year in a row'
negative,'my thoughts on the rnc letters to secretaries of state raising s about voting machines w not_evidence to back it up URL'
negative,'should\'not_have watched the grey last night because walking down a dark driveway when the sun decides to play hookie is not_a good time'
negative,'if ade is playing up when he had not_pre season has been injured and with defoe inform he needs to go imo that attitude not_wanted at spurs'
positive,'what i love about google it always shows me that am not_the only retarded person on this planet when am searching for stupid things d'
negative,'retweets section of my twitter not_has not_been working for 17 hours is everyone else having this problem rt rts'
positive,'first time listing to red does this diva think she\'s avril lavigne 2nd 54th time not_stop listening'
negative,'and on tuesday harry redknapp distanced himself from the job following speculation he was planning talks with the club'
negative,'how have i missed that today is national margarita day kinda not_go with ash wednesday'
negative,'the nfl area in nike town on oxford street in london has now been moved to the 2nd floor USER USER pic twitter com qz53ehho'
negative,'pricey knock him out pricey pricey knock him out'
negative,'microsoft lync crash issue on mac os x 10 7 2 fixed URL'
positive,'i have been blown away by technological innovations microsoft should do more marketing'
positive,'anyone wanna go see shedseven at boro on 14th december 17 50 each let me know i really not_to go'
negative,'not_able to watch the enrile documentary but i\'ve a sense he yet again not_like tomorrow\'s inq editorial'
positive,'watching sunday\'s harry and paul good it is too well observed and fearsomely dry'
positive,'USER were going to be at boys and girls club to clean tomorrow at 10am they told us to bring boots and gloves all are welcome'
positive,'just wrote a great song with mitch daniels really looking forward to performing it with him on thursday'
negative,'USER USER USER the desktop app is wack though'
positive,'that\'s not_even an exaggeration and at midnight we not_to wal mart to buy the da vinci code which is amazing of course'
negative,'USER wow USER just crushed your dreams'
negative,'so i heard my old crush is going to the bell game tomorrow and wanna talk wtf o weird'
positive,'thank you USER for your innovations exhibit a guy playing with facetime instead of watching game at sports bar URL'
negative,'microsoft took 6 months to recruit everson and 9 months to lose her to faceboook via adweek URL'
positive,'well google\'s icecreamsandwich and new accompanying phone are as usual neat but nothing ground breaking'
positive,'i just realized that the reason i got into twitter was ios5 thanks USER'
negative,'centre suffering from \'policy paralysis\' alleges jayalalithaa jayalalithaa on tuesday charged the upa go URL news'
negative,'what\'s wrong with siri today USER'
negative,'so let me get this straight microsoft makes windows phone microsoft owns skype but there\'s not_skype app for windows phone'
positive,'enjoyed the flotus today in fl USER u r not_simply put glad i voted saturday obama2012 duval pic twitter com 0szz0xm7'
positive,'my mom just texted me reminding me that grammys birthdays tomorrow how could i ever forget biggestdayoftheyear'
negative,'waiting for a phone call off the head of joseph wright but i might have to go back to benedicts tomorrow godhelpme'
negative,'sigh USER store seems stumped what to do about my catastrophically bad battery life after upgrading to ios5'
negative,'what is going on with all my USER products first my ipad freezes still is frozen and then my iphone not_turn on techietroubles'
positive,'USER la lettura would you be up for full day of movies at mine on thursday p so far tarzan and the notebook is on the list xd'
positive,'michael jackson radio may be one of the softest stations but got damn has some good jams'
negative,'USER USER why not_you play nice and let me use hdmi from ipad pretty lame'
negative,'rt USER so apparently USER put mb cap on your sms with the new update 25mb storage before it tells you your inbox is full w'
positive,'google has finally unveiled the much awaited android os ice cream sandwich it sure looks good URL'
positive,'rt USER thanks to samsung and google i\'m now craving for some ice cream sandwich icecreamsandwich google samsung'
positive,'android google device frame generator updated for galaxy nexus your screenshots just got prettier URL dhilipsiva'
positive,'USER forhippies hell yea lmfaoo see you tomorrow asia baby'
positive,'my moms bday is in 26 days omg 0 what should i get her sagittarius'
negative,'smashed yet another iphone screen when are USER gonna make the phone more durable tired of fixing it myself'
negative,'and i never had a good time i sat by my bedside with papers poetry about estella greatexpectations'
negative,'i was going to move to siberia last wednesday now i not_have to siberia has moved here it\'s bloody freezing heatingtime'
positive,'go go go ice cream sandwich developers android sdk r14 is live USER google'
positive,'USER im so excited for when you come to northern lights on the 27th it will probably make my life'
negative,'office blues drink rt USER microsoft fail notresponding for fcucks sake URL'
positive,'USER did USER just ditch twitter for sleep weirdo twitter gt sleep'
negative,'google cloud service blackouts threaten cloud users during a 30 day period in august and september for URL tcn'
positive,'forget siri there is still not_beating speech commands on USER URL wp7 mango tellme microsoft siri'
negative,'heading back to greenville on monday ugh why not_trainings be in columbia im tired of going to freakn greenville'
negative,'police raid activist’s home for ‘criminal’ posts on facebook china not_– wales URL USER'
negative,'danica patrick let her temper get the best of her sunday and knocked herself out of nascar race URL'
negative,'speaking of king cake the 1st time my mom had some she ate the baby got stuck in her throat and she had to got to the doc to get it out'
positive,'photo fab find jason wu satin scarlet clutch at off 5th whoop whoop taken with instagram URL'
negative,'good morning asia i not_to see pics of you all with your new truth be told part 1 eps tweet me a pic i may rt you truthbetoldpart1'
negative,'and the new season opener is against the dallas stars on thursday oct 25 you probably not_buy tickets yet call me cynical'
negative,'stupid fucking twitter twitterapp give me my damn mentions noowwwwww ugh drawlin as always tmw promoallday followlimitisgay to'
positive,'sophia grace and rosie we know one of your songs the sun comes down na na na na USER URL'
positive,'not_build a website get a google website free URL'
negative,'laker fans should take it as a sign that they got beat by the sacramento kings twice in the preaseason and their starters played the 4th'
positive,'everyone talks about eli manning being the best in the 4th qtr jay cutler has the best qbr rating in 4th qtr in the nfl getsome dabears'
positive,'bj penn vs nick diaz replay on fueltv i\'d pay to watch it a 2nd time'
negative,'tomorrow october 25 il divo is presented in the valence forum here in venezuela and i\'m not_going hahaha'
positive,'one of my best 8th graders kory was excited after his touchdown today he did the victor cruz lol pic twitter com tqorfrxb'
positive,'microsoft word works on my computer again yessss'
positive,'piss easy job analysing on motd2 they just repeat what gary neville says on super sunday'
negative,'USER watching the trayvon episode i recorded the martins are incredibly strong i am so sorry for their loss may god bless them rip tm'
positive,'USER 11 i really do hope they finish the trade by tuesday or wednesday gagner is a real solid player and could help the sabres'
positive,'the future of information innovators from google microsoft twitter nov 14 18 info registration at URL umd'
positive,'USER by far the best ipod and first time iphone ever good job guys'
negative,'may be late to the ncs thing i honestly not_the foggiest where the central library is xd'
negative,'how apple eclipsed microsoft URL by USER business USER'
negative,'i spoke too soon flight just cancelled looks like i\'m stranded in calgary i\'ll try again tomorrow am eek i hope i make it iycsask'
positive,'men get mad at each other fight and get over it women get mad and will hold a grudge that lasts forever'
negative,'waiting for items to copy in itunes after everything did copy goes on and on and on come on USER what the hell'
negative,'ics introduces facial recognition to unlock phone however the demo not_go as planned URL google goof up android'
positive,'han mon dieu le remix de i am the best dans dream high 2 je meurs xddd'
negative,'twitter timeline and mentions up the shit'
negative,'how can you hate on yolo please tell me how living your 2nd time is'
negative,'for being the inventor of the computer mouse — why is it that USER has never made one that is not_a complete piece of fucking shit'
positive,'rt USER dear google i not_the galaxy nexus now please send it to me by email or something i know you have the technology'
negative,'sandy if you have ruined my chances to see not_mars on monday i will go buck wild'
positive,'microsoft bing is the new king of search tipped google search URL'
positive,'USER you got me i\'m now invested macbook pro next year time to get on selling more of my android gear'
positive,'with carriker out golston injured expect baker to get more time at not_with cofield slid out to end baker can play de as well tho'
negative,'so disappointed with the movie ghost rider spirit of vengeance so not_better than the 1st ghost rider movie'
positive,'gutted about bellamy and smith but we signed fulham player on loan until december 2nd and seen him on youtube he looks good'
positive,'USER thanks for fixing this URL'
positive,'procrastinating i need to get ready for the 6th district chicago police rally against violence chi town cheer will be performing king dr'
negative,'seriously all of you people are dumb saying that all of the schools in cny are going to be closed tomorrow'
positive,'omg i love the da vinci code that is such an awesome book'
negative,'i would much prefer it if vermaelen plays at cb and is the player marking van persie he knows his not_more than anyone else'
negative,'USER your service experience is really fucking slipping except for cute eyelash batting girlies USER store URL'
positive,'black history fact marsalis is the 1st and only artist to win both classical and jazz grammy awards in one year and to repeat the next yr'
positive,'google icecreamsandwich totally blowing apple ishit away'
negative,'if USER ten not_like coloccini being likened to bobby moore he will hate mon claiming mcclean and johnson \'class\' safc nufc'
negative,'love USER downloads 4 hours and i pad now wonky ripstevejobs thenonsensepersists neednewipadguide fatfuckingchance'
positive,'this goes way too fast o its been already a year that i saw avril lavigne in concert 3 october 25 2011 one of the best day of my life d'
positive,'tomorrow walmart target walgreens cvs kroger whoever i\'m coming for that discounted candy be ready for it'
positive,'i sang an avril lavigne song for the not_show in the 5th grade i loved her so much'
negative,'is the sound of compliments that sound more like obituaries microsoft'
positive,'yahoo up 4 sale again yrs back microsoft almost bought it now glad it not_this could b deal of the year that not_happen'
negative,'monta ellis commits his 1st foul he\'s cold with 2 missed fts a foul and a miss to start q3 bucks trail bulls 70 60 mid q3'
negative,'its not_that i\'m a gsp fan i just hate nick diaz not_wait for february'
negative,'i still not_watch degrassi from friday what am i doing with my life apparently not_much'
positive,'USER david guetta is coming to fort canning at 11 october 3 omg omg omg 3 will b going d'
negative,'USER itunes is the worst program ever for such a great phone you make some awful software'
positive,'with j davlar 11th main rivals are team poland hopefully we an make it a successful end to a tough week of training tomorrow'
positive,'pretty good thursday night with USER if only rivers would stop sucking so bad USER stadium URL'
negative,'omg mali music is going to be in philly tomorrow at the liacouras center performing at the kingsmen tour i\'m so sad'
negative,'microsoft dynamics nav is a cesspit extreme consultingware to be avoided'
positive,'spirit friday fill the halls with school colors and enjoy a dress down day not_pj yoga pants or flip flops backless shoes you are poland'
positive,'like sweet you happy valentines day when it\'s july i\'ll meet you at the shop every tuesday'
positive,'just caught the last few minutes of USER nots track endymion on USER great track to get ready for work with its my friday'
positive,'sorry apple google and samsung just made you look bad android is king'
negative,'dear USER why did all my pdfs and epub files disappear from ibooks in my iphone post ios5 upgrade this hurts 3gs needsomethingtoread'
positive,'microsoft stores offer up free windows phone 7 devices microsoft microsoftstores URL'
negative,'microsoft just bought skype officially so how\'s the future of skype on any other devices operating systems'
negative,'holy drunk wine johnny walker and beer are not_a great combo esp on a thursday night to many emotions too much sadness calling it a night'
negative,'rugby tonight and it\'s like freezing omg i may die'
negative,'apple ceo \'extremely sorry\' for problems with new maps source URL sunday september 30 URL'
positive,'hello from dublin tomorrow we\'re playing at the button factory onstage at 9 but if you come for USER jp at 8 you not_regret it'
negative,'fuck halloween fuck thanksgiving fuck my birthday fuck christmas the new year valentines st patrick\'s april fools fuck all of that'
positive,'apparently tomorrow is nation kissing day ladies you\'re more than welcome to stop by'
positive,'calling all marketing executives in houston sign up for google training URL i not_wait to be there for the week'
negative,'9 now on my second full charge of the day pissed USER'
negative,'david guetta\'s playing with alesso at fort canning 8th oct only not_to hear alesso leh'
positive,'just registered as an USER developer here\'s hoping i can actually do it any help greatly appreciated'
positive,'video google wallet see the wow effect URL'
positive,'rugby is a great winter sport for gaa ladies looking to keep up there fitness come along friday to kilkenny rfc at 7 to try it out'
negative,'leading off marathon on nets knicks off which one not_belong in nyc post sandy URL'
positive,'loved the hair style from friday\'s jason wu nyfw show we\'re giving you the step by step to recreate the look URL'
positive,'damn i would totally buy the sun for this USER future of news again free hawkeye lego with murdoch\'s sun URL'
negative,'mark martin by far the most unluckiest nascar driver of all time 2nd 5 times in points the heartbreaking 07 daytona 500'
negative,'clarence thomas must have designed the new osx lion tossing decades of workflow standards USER bring back “save as” autosavesucks'
negative,'USER ios5 gm on ipad1 is very slow wash better on beta7 8 solve this problem or give me the ipad2'
negative,'rt USER dear google samsung learn some presentation 101 first please'
positive,'USER since you\'re in asia good morning xo not_wait for november 11'
positive,'just did spartacus 2 0 and sauna imma be sore tomorrow but so worth it'
positive,'maybe apple could use some of it\'s billions to do some good in the world oh wait that\'s what microsoft does'
negative,'wtf USER 64 pages for the new terms conditions when u update ur apps from the itunes store do u really think we\'ll read em really'
positive,'safe and sound at flibs we\'ll be all over the docks tomorrow'
positive,'every thursday i fall more and more in love with maya rudolph'
negative,'also USER not_forget USER stop closing the app store after each bloody purchase'
positive,'USER loving the new ios5 upgrade for the iphone'
negative,'i not_believe my cold is coming back stress and sugar are killing my immune system'
negative,'nothing says \'fuck you\' to super rugby than when ep kings get relegated tomorrow i\'m waiting'
negative,'i not_to celebrate thanksgiving seems like an amazing holiday'
positive,'i must admit USER has made me a very happy camper i have text tones now lol ring tone makemeproud drakes vers text tone nicki\'s'
negative,'i just not_to use this not_to thank USER for existing and stuff'
positive,'one more picture of the services provided in the cloud i am in love with microsoft URL'
positive,'USER liam payne saturday i buy my ticket for the tmhtour in belgium i\'m so happy'
negative,'this is the 1st halloween my kids not_go trick or treating kinda sad they are too old for it now cuz i URL'
positive,'USER i\'m pretty excited to have wolters on my team'
positive,'i think i should work for melaleucathewellnesscompany probably the best company to work for oh and google'
positive,'that was a good one commercial microsoft'
positive,'google finally all searches for logged in users will be on https URL'
negative,'i hate you USER for not_sending toledo oh USER any USER for USER even after i pre ordered'
negative,'if USER does not_resolve the siri network issues they will need to rename a great product to sorri who else is having issues'
negative,'team rita oh you fancy huh 2nd place trophies eatin\' at the blackwell 2nd place trophies eatin\' at the blackwell oh you fancy huh'
negative,'terrible customer service at los gatos USER why do i have to pay 199 for a bad home button on my iphone'
positive,'ios5 update submitted to USER thanks for all the support'
positive,'dear google i not_the galaxy nexus now please send it to me by email or something i know you have the technology'
positive,'USER well you won congrats my week of not_sleep not_work to your not_friends u have mccurdiansfoughtfortheiridol'
negative,'rt USER USER USER USER both of them are bs how do u tell me go between a certain time only and the muh fuh is closed'
positive,'kendrick perkins led the league for the 4th year in a row in spm scowls per minute literally laughed out loud'
negative,'lmfao dies omg stop “USER jacob7 fuk demi slutty ass let my manz david corey through”'
negative,'microsoft lync crash issue on mac os x 10 7 2 fixed URL'
negative,'samsung seeks iphone 4s ban in japan and australia not_war intensifies with injunction sought against USER URL'
negative,'did you just tell me lucas scott leaves in the 6th season of tree hill with peyton to travel the wolrd youjustruinedmylife fuckyou'
negative,'URL german federal nots got a bigbrother gov spying on its people microsoft\'s 32bit 64bit windows is target'
negative,'oh and happy halloween halloween pumpkin awesome pic twitter com 4up8o5qq'
negative,'i not_bought my kit and ncs is tomorrow my frame of mind right now is just leaveityeah'
positive,'me personally not_see grammy playing afl again still 28 but i think he\'ll turn to something else now best of luck with what may be next'
positive,'rt USER another great james stewart story in today\'s ny times about importance of architecture in USER retail success URL'
negative,'friday night knicks vs heat if you not_watching the game wit me not_fuck with me lbs i be engaged like a mf knicksnation teammelo'
negative,'it\'s ridiculous how sony actually still not_know how much the tickets cost they go on sale tomorrow do you have a brain'
negative,'relax on forbath just had a text and trying to get confirmation until conformation comes cundiff still the kicker'
positive,'google ics looks awesome not_wait til it gets ported over to my evo face unlock android google'
positive,'today july 28th \'12 is milk chocolate day bring it on milkchocolateday URL'
negative,'if jacob tweets one more time tonight i\'m beating his ass in school tomorrow dontbethatguy'
negative,'anyway sorry for these random tweets about the finder unfollow for the night i\'ll be back to normal sports stuff tomorrow'
positive,'3000th tweet dedicated to andy carroll and west ham not_start to the season now continue it with wigan on saturday'
negative,'fail on the face recognition not_working google samsung'
negative,'time for james harden 34 points to step aside and let jeremy lin takeover the 4th linsanity sarcasm'
positive,'all this talk about about how good icecreamsandwich looks is making me hungry google omnomnomnom'
negative,'noel gallagher musicians are fucking idiots yeah brian may he\'s an idiot an idiot who just so happens to be a professor'
positive,'jr got selected to the pro bowl team and the season not_over yet one more game saturday than playoffs'
positive,'i liked a USER video URL anonymous remember remember the 5th of november'
positive,'text from my dad you like charles dickens 1 obvs looking at my amazon wish list too late for sunday 2 why th surprise'
negative,'just like to take this not_to appreciate how fucking loud the perth crowd at USER was tonight not_imagine it getting better'
negative,'ouch microsoft azure fail URL'
negative,'USER USER most of mine are gone too not_recovered after i saved them b4 i upgraded my iphone soooo pissed'
negative,'carmine lupretazzi'
negative,'man twitter is gettin boring'
positive,'hoping to look fit tomorrow on the jeremy kyle show itvfashion'
positive,twitter
negative,'interview at kfc tomorrow how the fuck i\'m going to understand a single work said idek i hardly understood the interview set up'
negative,'golf capsules nick watney missed a chance for a 59 on sunday in his cimb classic victory closing with a course URL'
positive,'despite my late flight out of lga i have arrived in time to snrk on the debate thanks delta prssa'
negative,'USER new twitter pic is 👍 in ny right now so get USER leperaxo and let\'s chill soon'
negative,'not_think chelsea should appeal for torres\' red card let sturridge play tomorrow it\'s the carling cup not_pl'
negative,'USER when are you home how\'s the holiday x'
positive,'having to read charles dickens for homework may be the greatest thing ever'
positive,'romney\'s great line about trickle down not_was coined by gov mitch daniels as early as january mitt uses good sources'
negative,'the new not_mars song is wicked it sounds like a cross between the police and michael jackson i may or may not_play it 14 times day'
negative,'hey USER now i have ios5 my iphone not_include songs that are on compilation albums under the artist\'s name whaddupwitdat'
negative,'madison not_wipe your black lines off it\'s like ash wednesday you not_wipe that shit off'
positive,'last night\'s dream was ace but it\'ll never happen not_i not_to see spector'
negative,'rt USER retweets section of my twitter not_has not_been working for 17 hours is everyone else having this problem rt rts'
negative,'acta on choo getting thrown out at 2b with 1 out and down by 2 in 9th you have give the tying run a chance to come to the plate'
positive,'sag for life stacey april gabriel irieapril mrandmrscheek happy wedding day gabe USER star ballroom URL'
negative,'i\'m going and actually meeting channing tatum tomorrow it\'s all set up suck my dick twitter'
positive,'every thursday i go to jesse black in casselberry fl just for these girls URL'
positive,'new galaxy nexus app improvements gmail offline search of last 30 days nexus samsung google android bit ly nejbye'
negative,'rt USER twitter be fucking up'
positive,'watching the woman in black for the 9th time hahaha'
negative,'USER seen this leaked 2013 kit pic twitter com 3y5koa3i'
positive,'drew peterson is untouchable not_more check out these movie photos before you watch on sun at 7 6c URL'
positive,'me too rt USER exciting day it\'s ice cream sandwich day google android'
positive,'not_been on this twitter shit in a while man here because looks like aboutthatlife be haven hella fun on twitter'
positive,'USER than apologize to USER'
positive,'our se member the alresford community choir to share the stage with brit award winning USER on sep 15 USER how exciting'
negative,'this nigga USER just hit a full court one handed shot with brook lopez smh 21st birthday shit'
positive,'dear twitter i have missed you promise i\'ll keep in touch more often'
positive,'USER i love the and now it is looking to china apple funds sweatshops there while gates funds a foundation apple microsoft'
negative,'most of you idiots not_even know about your team and call yourself supporters read and learn talk to older fans'
negative,'i guess knicks heat is on for now pretty clear that tomorrow\'s game not_going to happen'
positive,'lol david letterman re hanging crane in nyc so what they\'re gonna do tomorrow is get USER near it to make it stick upright amazing'
negative,'my schedule is 2 busy 2 spend unquality time with USER USER 2 recover iphone again the mo\' mobile i get the mo\' immobile i is sync not_'
positive,'crack that whip'
positive,'USER follow USER and meet her on november 26 she deserves to meet you crew justin she\'ll be at the bell center at 4'
positive,'google\'s nexus really i wanna it now awesome'
negative,'bad news not_gibbs for saturday unless we play tv5 at lb we have lost before it\'s started santos is a liability and will be cut to shreds'
positive,'hey parents did you know about the free tools from microsoft that help keep your kids safe online live family safety URL'
negative,'twitter show my fuckin retweets bitch'
negative,'1st 5 star review colour of lemon sets off like a bullet train with the gruesome murder of one of sowerbutt\'s own'
positive,'dress rehearsal for 11th night the apollo theatre shaftesbury ave is so not_from shakespeare’s globe so intimate mustn’t shout'
positive,'da vinci code was awesome and sounds more probable to me than half the crap fr'
negative,'USER USER you know the issues they have with dst and alarms p'
negative,'we always get pushed out to ss4 with ben sheppard could be worse could be thursday night with colin murray afc'
positive,'watching the vow for the 1st time i 3 it already cried 3 times'
positive,'i know it\'s in january but i not_wait for the royal rumble wwe'
positive,'rt USER you can literally go back and forth between facebook twitter text and email all do technology is too good'
negative,'microsoft licensing process is annoying'
negative,'las vegas is my 3rd home and i\'ll be there after the election but the wynn just lost my business after the bogus obama comments'
positive,'rt USER android 4 0 ice cream sandwich is here with a google nexus in new avtar URL android google nexus bigmama'
positive,'beam me up microsoft microsoft has holodesk research project URL'
negative,'now she posted that she saw donghae and yesung and they waved at them someone put me out of this misery'
negative,'finally saw the galaxy foams in person on saturday let\'s just say smmfh ugly ass shoes'
positive,'porto is even more amazing as the sun sets URL'
negative,'apple eclipsed microsoft URL'
positive,'sushis rafa on the tv best way to end this sunday vamos'
positive,'apple\'s increasing skeumorphism the wood and leather effects tim cook canned scott forstall URL not_more dodgy effects'
negative,'ipad in perpetual restore loop after trying to upgrade to ios5 USER sux without steve'
positive,'loved the hair style from friday\'s jason wu new york fashion week show we\'re giving you the step by step to URL'
positive,'love how i skipped every category of the nta\'s besides the soaps not_give half a fuck if everything else not_off the air tomorrow'
negative,'twitter sucks for having a follow limit'
positive,'harry redknapp 2nd favourite at 7 4 to be next blackburn boss venkys please make this happen makeredknapparover'
negative,'any chance USER will release good headphones that not_blast music outside the ears iphone ipod its quite obnoxious'
negative,'watched the vow for the 5th time and i\'m still tearing what\'s wrong with this movie it\'s tooo omg i not_even'
negative,'i really hate that USER not_let you hide the newsstand app or move it into a folder it serves not_purpose for me'
negative,'USER the tour dates got updated fox theatre on the 24th or the 26th i not_not_to fuck this up'
positive,'bad girls club mexico is so official now meaning most of the girls going off on each other i not_wait until monday d'
negative,'1st time i drove stick ever i kinda lied to the salesman at ab honda that i can drive standard and took the 5 speed manual for a testdrive'
positive,'nice drive chargers rivers and romo face alot of same criticism from media romo has the 2nd best passer rating in nfl history ignorance'
negative,'mommy is leaving on sunday not_say shit like i knew she was leavin but she not_say when'
negative,'i\'ve been on tv a few times now still waiting for the call from itv about dancing on ice though starting to think i may be too famous'
negative,'dear USER why you gotta go change the way lt input type number gt is handled out of the blue'
negative,'to play temple run to watch himym season 8 orrrrr to sleep in readiness for tomorrow\'s morning interview decisions are hard to make'
positive,'kick off your weekend with service ev \'s get on the bus trip to the boys girls club is friday from 3 6 hope to see you there'
negative,'this is the first time i\'ve been unhappy with any USER product disappointed and the internet seems as confused as i am right now'
negative,'somehow eyeshadow smeared to the center of my forehead i look like a not_of ash wed and i pulled out chunks of eyelashes fuck'
negative,'only people with names beginning with \'a\' are getting mail this week a la microsoft'
negative,'well USER seems 2b screwing iphone 4s resellars they still not_have 4s yet were promised similar 2 ma bell\'s monopolistic prctices'
negative,'USER the sun does not_rise in the same constellation as your zodiac anymore there has been a shift astrology is a myth'
positive,'» rt USER not_question bro rt USER should i get dis iphone or a evo 3d'
negative,'USER yea i pre order through USER and they sorry too just like at t'
